key,app_date,app_type,app_status,lat,long
357,12/10/13,RES SINGLE FAMILY DWELLING,APPROVED,45.689017,-111.089488
358,5/30/13,COMM TENANT IMPROVEMENT,APPROVED,45.679686,-111.034721
359,3/25/14,PLUMBING ONLY,APPROVED,45.705521,-111.026477
360,12/10/13,ELECTRIC ONLY,APPROVED,45.671763,-111.040622
361,2/25/14,MECHANICAL ONLY,APPROVED,45.675723,-111.041241
362,12/10/13,RES ALTERATION,APPROVED,45.650338,-111.047793
363,2/24/14,RES ALTERATION,APPROVED,45.680949,-111.023204
364,12/9/13,RES SINGLE FAMILY DWELLING,APPROVED,45.682712,-111.094795
365,3/24/14,RESIDENTIAL REROOF,APPROVED,45.690645,-111.079653
366,5/30/13,RES ALTERATION,APPROVED,45.667622,-111.042686
367,12/6/13,RES ATTACHED SFD,APPROVED,45.695599,-111.07397
368,5/30/13,RES ALTERATION,APPROVED,45.666003,-111.040541
369,5/28/13,RES SINGLE FAMILY DWELLING,APPROVED,45.701165,-111.093824
370,5/28/13,RES SINGLE FAMILY DWELLING,APPROVED,45.682566,-111.035506
371,5/28/13,RES SINGLE FAMILY DWELLING,APPROVED,45.676396,-111.112002
372,5/28/13,RES SINGLE FAMILY DWELLING,APPROVED,45.676216,-111.1124
373,5/22/13,RES SINGLE FAMILY DWELLING,APPROVED,45.711706,-111.080043
374,5/22/13,ELECTRIC ONLY,APPROVED,45.67959,-111.050707
375,2/24/14,RES ALTERATION,APPROVED,45.676625,-111.03843
376,12/6/13,RES ATTACHED SFD,APPROVED,45.695509,-111.073983
377,5/21/13,RES SINGLE FAMILY DWELLING,APPROVED,45.705073,-111.013759
378,12/4/13,COMM TENANT IMPROVEMENT,APPROVED,45.687068,-111.03131
379,3/14/14,SIGN PERMIT,APPROVED,45.679587,-111.056499
380,5/21/13,RES ADDITION,APPROVED,45.685538,-111.028098
381,5/21/13,RES ADDITION,APPROVED,45.673474,-111.039134
382,4/1/14,DEMOLITION PERMIT,APPROVED,45.687788,-111.028677
383,5/16/13,ELECTRIC ONLY,APPROVED,45.679592,-111.047176
384,4/1/14,SIGN PERMIT,APPROVED,45.663837,-111.053633
385,5/16/13,RES SINGLE FAMILY DWELLING,APPROVED,45.669828,-111.109126
386,2/21/14,RES SINGLE FAMILY DWELLING,APPROVED,45.687757,-111.089409
387,5/14/13,SIGN PERMIT,APPROVED,45.680228,-111.02649
388,12/4/13,ELECTRIC ONLY,APPROVED,45.675365,-111.036875
389,3/24/14,RES ALTERATION,APPROVED,45.682098,-111.073156
390,5/9/13,RES SINGLE FAMILY DWELLING,APPROVED,45.675276,-111.033255
391,2/21/14,RES SINGLE FAMILY DWELLING,APPROVED,45.687757,-111.089306
392,3/14/14,RESIDENTIAL REROOF,APPROVED,45.671405,-111.036988
393,12/3/13,COMM TENANT IMPROVEMENT,APPROVED,45.690303,-111.045182
394,3/31/14,DEMOLITION PERMIT,APPROVED,45.685539,-111.027353
395,12/3/13,"RES TRIPLEX, FOURPLEX",APPROVED,45.686061,-111.069643
396,3/31/14,RES ALTERATION,APPROVED,45.679505,-111.039022
397,12/3/13,MECHANICAL ONLY,APPROVED,45.681668,-111.027403
398,3/13/14,MECHANICAL ONLY,APPROVED,45.679056,-111.033334
399,5/8/13,RES SINGLE FAMILY DWELLING,APPROVED,45.702149,-111.10039
400,5/7/13,RES SINGLE FAMILY DWELLING,APPROVED,45.678513,-111.044505
401,5/6/13,MECHANICAL ONLY,APPROVED,45.691928,-111.032622
402,12/3/13,COMM TENANT IMPROVEMENT,APPROVED,45.679053,-111.043696
403,12/3/13,RES ALTERATION,APPROVED,45.649168,-111.0481
404,5/3/13,ELECTRIC ONLY,APPROVED,45.645826,-111.070825
405,2/21/14,RES SINGLE FAMILY DWELLING,APPROVED,45.687217,-111.089306
406,5/2/13,COMM TENANT IMPROVEMENT,APPROVED,45.662842,-111.063901
407,2/21/14,SIGN PERMIT,APPROVED,45.680677,-111.032552
408,5/1/13,RES ALTERATION,APPROVED,45.683918,-111.029112
409,5/1/13,RES SINGLE FAMILY DWELLING,APPROVED,45.683737,-111.032874
410,2/21/14,PLUMBING ONLY,APPROVED,45.679592,-111.047176
411,4/30/13,RES ALTERATION,APPROVED,45.676083,-111.042846
412,3/12/14,MECHANICAL ONLY,APPROVED,45.685427,-111.074727
413,12/2/13,COMM TENANT IMPROVEMENT,APPROVED,45.700021,-111.053012
414,12/2/13,RES ATTACHED SFD,APPROVED,45.699469,-111.074566
415,3/24/14,RES ALTERATION,APPROVED,45.680588,-111.027248
416,4/30/13,RES ADDITION,APPROVED,45.676083,-111.042846
417,4/29/13,RES 5+ UNITS,APPROVED,45.703599,-111.08824
418,4/29/13,RES ATTACHED SFD,APPROVED,45.687217,-111.089113
419,4/29/13,RES SINGLE FAMILY DWELLING,APPROVED,45.686167,-111.034083
420,4/29/13,PLUMBING ONLY,APPROVED,45.673102,-111.065903
421,4/26/13,COMM TENANT IMPROVEMENT,APPROVED,45.682702,-111.106596
422,10/8/03,RES ADDITION,APPROVED,45.63774,-111.041803
423,12/2/13,RES ATTACHED SFD,APPROVED,45.699469,-111.07472
424,12/2/13,COMMERCIAL REROOF,APPROVED,45.685899,-111.026866
425,12/2/13,COMM TENANT IMPROVEMENT,APPROVED,45.679686,-111.035029
426,4/25/13,RES SINGLE FAMILY DWELLING,APPROVED,45.701615,-111.093824
427,4/25/13,COMM ALTERATION,APPROVED,45.669511,-111.046282
428,4/24/13,RES ATTACHED SFD,APPROVED,45.699469,-111.073975
429,4/24/13,RES ATTACHED SFD,APPROVED,45.699469,-111.074104
430,11/27/13,SIGN PERMIT,APPROVED,45.681306,-111.034722
431,4/24/13,RES ATTACHED SFD,APPROVED,45.699469,-111.074283
432,4/24/13,RES ATTACHED SFD,APPROVED,45.699469,-111.074412
433,4/24/13,RES ATTACHED SFD,APPROVED,45.69821,-111.072946
434,4/24/13,COMM ALTERATION,APPROVED,45.68517,-111.05242
435,4/22/13,RES SINGLE FAMILY DWELLING,APPROVED,45.702148,-111.10179
436,4/19/13,RES SINGLE FAMILY DWELLING,APPROVED,45.686878,-111.056416
437,4/18/13,RES ATTACHED SFD,APPROVED,45.699469,-111.073821
438,11/26/13,RES SINGLE FAMILY DWELLING,APPROVED,45.681219,-111.025579
439,3/20/97,COMM INDUSTRIAL,APPROVED,45.701919,-111.033155
440,4/18/13,RES ATTACHED SFD,APPROVED,45.698209,-111.073395
441,4/15/13,ELECTRIC ONLY,APPROVED,45.689994,-111.104811
442,4/12/13,MECHANICAL ONLY,APPROVED,45.668881,-111.044818
443,1/23/03,RES ALTERATION,APPROVED,45.644579,-111.045338
444,4/11/13,ELECTRIC ONLY,APPROVED,45.678157,-111.029096
445,4/11/13,ELECTRIC ONLY,APPROVED,45.675768,-111.110229
446,4/9/13,COMM ALTERATION,APPROVED,45.678956,-111.059644
447,11/26/13,RES SINGLE FAMILY DWELLING,APPROVED,45.681039,-111.02563
448,4/8/13,"COMM OTHER SHELTER, NON-HOUSEK.",APPROVED,45.670574,-111.077121
449,4/6/13,RES ATTACHED SFD,APPROVED,45.698478,-111.075233
450,3/31/14,COMM TENANT IMPROVEMENT,APPROVED,45.662032,-111.063297
451,3/31/14,RESIDENTIAL REROOF,APPROVED,45.658983,-111.039368
452,4/6/13,RES ATTACHED SFD,APPROVED,45.698388,-111.075233
453,3/11/14,SIGN PERMIT,APPROVED,45.704705,-111.04554
454,4/5/13,COMM ALTERATION,APPROVED,45.679685,-111.037071
455,4/5/13,RES SINGLE FAMILY DWELLING,APPROVED,45.657996,-111.025979
456,4/3/13,RES SINGLE FAMILY DWELLING,APPROVED,45.682352,-111.094781
457,4/1/13,COMM TENANT IMPROVEMENT,APPROVED,45.670755,-111.075902
458,4/1/13,COMM TENANT IMPROVEMENT,APPROVED,45.660062,-111.040536
459,3/25/13,COMM ALTERATION,APPROVED,45.67158,-111.049635
460,3/22/13,RES ALTERATION,APPROVED,45.676441,-111.04883
461,3/21/13,ELECTRIC ONLY,APPROVED,45.690758,-111.031016
462,11/26/13,SIGN PERMIT,APPROVED,45.678788,-111.028724
463,3/21/13,RES SINGLE FAMILY DWELLING,APPROVED,45.665197,-111.026175
464,3/20/13,RES SINGLE FAMILY DWELLING,APPROVED,45.684777,-111.101116
465,3/15/13,RES ATTACHED SFD,APPROVED,45.69848,-111.072946
466,3/14/13,COMM SCHOOLS & ED.BLDGS.,APPROVED,45.701799,-111.088584
467,3/12/13,RES SINGLE FAMILY DWELLING,APPROVED,45.689814,-111.105402
468,11/26/13,COMM TENANT IMPROVEMENT,APPROVED,45.663837,-111.053633
469,3/8/13,RES ADDITION,APPROVED,45.684724,-111.041672
470,3/5/13,RES SINGLE FAMILY DWELLING,APPROVED,45.704407,-111.091517
471,3/5/13,RES SINGLE FAMILY DWELLING,APPROVED,45.683336,-111.101846
472,3/1/13,"RES TRIPLEX, FOURPLEX",APPROVED,45.713329,-111.076319
473,3/1/13,RES SINGLE FAMILY DWELLING,APPROVED,45.687218,-111.088741
474,3/1/13,RES SINGLE FAMILY DWELLING,APPROVED,45.687218,-111.088638
475,3/1/13,RES ADDITION,APPROVED,45.685356,-111.035623
476,11/26/13,"COMM OFFICES, BANKS, PROF.BLDGS",APPROVED,45.659782,-111.063449
477,2/28/13,RES SINGLE FAMILY DWELLING,APPROVED,45.70251,-111.100069
478,2/28/13,RES SINGLE FAMILY DWELLING,APPROVED,45.665869,-111.107655
479,2/26/13,RES SINGLE FAMILY DWELLING,APPROVED,45.687429,-111.025929
480,2/25/13,RES SINGLE FAMILY DWELLING,APPROVED,45.681722,-111.095576
481,2/21/13,MECHANICAL ONLY,APPROVED,45.650868,-111.068367
482,2/20/13,SIGN PERMIT,APPROVED,45.679686,-111.035581
483,11/25/13,RES SINGLE FAMILY DWELLING,APPROVED,45.70062,-111.099629
484,2/19/13,COMM OTHER NON-RESIDENTIAL BLD,APPROVED,45.693369,-111.028243
485,11/25/13,PLUMBING ONLY,APPROVED,45.690017,-111.076185
486,11/25/13,SIGN PERMIT,APPROVED,45.686964,-111.064507
487,11/25/13,DEMOLITION PERMIT,APPROVED,45.685356,-111.036176
488,4/29/03,COMM TENANT IMPROVEMENT,APPROVED,45.709374,-111.067333
489,11/21/13,ELECTRIC ONLY,APPROVED,45.712901,-111.026442
490,11/21/13,RES SINGLE FAMILY DWELLING,APPROVED,45.703686,-111.092736
491,2/13/13,COMM TENANT IMPROVEMENT,APPROVED,45.675621,-111.066728
492,1/31/13,ELECTRIC ONLY,APPROVED,45.709457,-111.079025
493,1/25/13,RES ALTERATION,APPROVED,45.659974,-111.036506
494,1/24/13,RES SINGLE FAMILY DWELLING,APPROVED,45.677747,-111.111324
495,1/23/13,COMM TENANT IMPROVEMENT,APPROVED,45.680677,-111.032552
496,11/21/13,COMM TENANT IMPROVEMENT,APPROVED,45.684639,-111.024386
497,1/22/13,RES 5+ UNITS,APPROVED,45.698842,-111.068952
498,1/22/13,"COMM OTHER SHELTER, NON-HOUSEK.",APPROVED,45.678879,-111.023061
499,11/21/13,PLUMBING ONLY,APPROVED,45.649168,-111.0481
500,1/18/13,RES SINGLE FAMILY DWELLING,APPROVED,45.682622,-111.094794
501,1/11/13,MECHANICAL ONLY,APPROVED,45.709457,-111.079025
502,1/11/13,RES ALTERATION,APPROVED,45.686528,-111.02982
503,1/10/13,RES 5+ UNITS,APPROVED,45.683822,-111.047912
504,11/20/13,COMM TENANT IMPROVEMENT,APPROVED,45.680043,-111.04344
505,1/9/13,ELECTRIC ONLY,APPROVED,45.678605,-111.038945
506,1/2/13,RES SINGLE FAMILY DWELLING,APPROVED,45.684958,-111.099717
507,11/19/13,PLUMBING ONLY,APPROVED,45.71362,-111.032943
508,1/2/13,COMM TENANT IMPROVEMENT,APPROVED,45.678788,-111.028724
509,1/2/13,RES ATTACHED SFD,APPROVED,45.663931,-111.044339
510,11/19/13,RES ALTERATION,APPROVED,45.684999,-111.02621
511,11/18/13,SIGN PERMIT,APPROVED,45.698765,-111.042286
512,2/21/03,RES GARAGES & CARPORTS,APPROVED,45.662856,-111.030077
513,11/4/03,RES ALTERATION,APPROVED,45.671405,-111.036038
514,11/18/13,RES DUPLEX (2 UNITS),APPROVED,45.691152,-111.117503
515,4/9/14,RESIDENTIAL REROOF,APPROVED,45.701347,-111.091293
516,1/2/13,RES SINGLE FAMILY DWELLING,APPROVED,45.663931,-111.044339
517,12/21/12,COMM ALTERATION,APPROVED,45.678604,-111.04123
518,12/17/12,COMM ALTERATION,APPROVED,45.670582,-111.065207
519,12/11/12,COMM TENANT IMPROVEMENT,APPROVED,45.678966,-111.035542
520,12/10/12,RES ADDITION,APPROVED,45.674286,-111.032098
521,12/10/12,RES SINGLE FAMILY DWELLING,APPROVED,45.647,-111.064974
522,12/6/12,MECHANICAL ONLY,APPROVED,45.678157,-111.029096
523,12/6/12,RES ALTERATION,APPROVED,45.655292,-111.038492
524,12/4/12,RES ALTERATION,APPROVED,45.682654,-111.041015
525,11/30/12,COMM ADDITION,APPROVED,45.661047,-111.053284
526,11/18/13,ELECTRIC ONLY,APPROVED,45.678966,-111.034875
527,11/18/13,SIGN PERMIT,APPROVED,45.673635,-111.077318
528,2/21/14,RES SINGLE FAMILY DWELLING,APPROVED,45.666093,-111.039219
529,11/29/12,MECHANICAL ONLY,APPROVED,45.678604,-111.04123
530,3/11/14,COMM TENANT IMPROVEMENT,APPROVED,45.70246,-111.027374
531,11/15/13,RES ATTACHED SFD,APPROVED,45.681756,-111.036507
532,11/29/12,RES 5+ UNITS,APPROVED,45.650958,-111.068059
533,11/15/13,RES ATTACHED SFD,APPROVED,45.681666,-111.036237
534,2/20/14,COMM TENANT IMPROVEMENT,APPROVED,45.68004,-111.049937
535,11/13/12,COMM ALTERATION,APPROVED,45.679147,-111.032448
536,11/8/12,RES ADDITION,APPROVED,45.702372,-111.020438
537,11/2/12,RES ATTACHED SFD,APPROVED,45.681938,-111.029958
538,10/30/12,RESIDENTIAL REROOF,APPROVED,45.673987,-111.087795
539,2/20/14,RES ALTERATION,APPROVED,45.678512,-111.045776
540,11/15/13,RES ATTACHED SFD,APPROVED,45.681666,-111.036366
541,10/29/12,COMM TENANT IMPROVEMENT,APPROVED,45.67158,-111.049635
542,10/22/12,RES ALTERATION,APPROVED,45.685073,-111.064774
543,10/12/12,RESIDENTIAL REROOF,APPROVED,45.665195,-111.034276
544,2/20/14,ELECTRIC ONLY,APPROVED,45.671229,-111.015625
545,11/15/13,RES ATTACHED SFD,APPROVED,45.681666,-111.036623
546,10/8/12,DEMOLITION PERMIT,APPROVED,45.6605,-111.067236
547,11/15/13,RES ATTACHED SFD,APPROVED,45.681666,-111.036674
548,10/2/12,SIGN PERMIT,APPROVED,45.688419,-111.028061
549,11/15/13,RES ATTACHED SFD,APPROVED,45.681576,-111.036058
550,10/2/12,PLUMBING ONLY,APPROVED,45.666726,-111.029334
551,10/1/12,MECHANICAL ONLY,APPROVED,45.691928,-111.032622
552,9/28/12,FIRE SUPRESSION SYSTEMS PERMIT,APPROVED,45.695155,-111.063219
553,9/27/12,MECHANICAL ONLY,APPROVED,45.676356,-111.035156
554,9/13/12,RES SINGLE FAMILY DWELLING,APPROVED,45.704677,-111.091504
555,11/14/13,RES ALTERATION,APPROVED,45.674463,-111.042974
556,11/13/13,ELECTRIC ONLY,APPROVED,45.713441,-111.026879
557,11/13/13,RES SINGLE FAMILY DWELLING,APPROVED,45.701615,-111.093465
558,9/12/12,RES 5+ UNITS,APPROVED,45.650868,-111.068778
559,3/11/14,SIGN PERMIT,APPROVED,45.679951,-111.048551
560,11/13/13,FIRE SUPRESSION SYSTEMS PERMIT,APPROVED,45.68517,-111.05242
561,11/13/13,RES SINGLE FAMILY DWELLING,APPROVED,45.642404,-111.073258
562,2/19/14,RES SINGLE FAMILY DWELLING,APPROVED,45.66947,-111.107328
563,2/18/14,RES DUPLEX (2 UNITS),APPROVED,45.708555,-111.081349
564,11/12/13,RES SINGLE FAMILY DWELLING,APPROVED,45.709006,-111.080373
565,2/18/14,RES SINGLE FAMILY DWELLING,APPROVED,45.690882,-111.117515
566,9/11/12,RES ALTERATION,APPROVED,45.650882,-111.039311
567,3/10/14,RES ALTERATION,APPROVED,45.688758,-111.074077
568,11/12/13,RES SINGLE FAMILY DWELLING,APPROVED,45.706692,-111.018011
569,9/6/12,RES DUPLEX (2 UNITS),APPROVED,45.687845,-111.092093
570,9/5/12,COMM STRUCTURES OTHER THAN BLD,APPROVED,45.695411,-111.08472
571,8/31/12,COMM ALTERATION,APPROVED,45.679057,-111.031344
572,8/30/12,RES ALTERATION,APPROVED,45.657816,-111.02639
573,8/23/12,ELECTRIC ONLY,APPROVED,45.672573,-111.040507
574,11/12/13,RESIDENTIAL REROOF,APPROVED,45.685717,-111.034095
575,8/22/12,DEMOLITION PERMIT,APPROVED,45.682816,-111.076894
576,8/21/12,RES SINGLE FAMILY DWELLING,APPROVED,45.689468,-111.088487
577,2/18/14,RES SINGLE FAMILY DWELLING,APPROVED,45.690881,-111.118183
578,4/10/14,ELECTRIC ONLY,APPROVED,45.708649,-111.075028
579,8/17/12,COMM ALTERATION,APPROVED,45.669699,-111.02013
580,2/25/03,RES ALTERATION,APPROVED,45.643498,-111.046543
581,8/16/12,COMM RESTAURANTS & BARS,APPROVED,45.697404,-111.065431
582,8/8/12,COMM RESTAURANTS & BARS,APPROVED,45.670755,-111.075902
583,11/12/13,COMM TENANT IMPROVEMENT,APPROVED,45.670555,-111.101334
584,11/12/13,RES SINGLE FAMILY DWELLING,APPROVED,45.665288,-111.022298
585,3/24/14,ELECTRIC ONLY,APPROVED,45.676625,-111.03843
586,3/10/14,RES ALTERATION,APPROVED,45.676625,-111.03843
587,8/3/12,COMMERCIAL REROOF,APPROVED,45.686335,-111.061552
588,8/3/12,COMM TENANT IMPROVEMENT,APPROVED,45.680672,-111.045867
589,8/2/12,DEMOLITION PERMIT,APPROVED,45.694887,-111.060419
590,3/21/14,RES ALTERATION,APPROVED,45.687498,-111.074062
591,7/24/12,COMM ALTERATION,APPROVED,45.682379,-111.052739
592,7/17/12,RESIDENTIAL REROOF,APPROVED,45.646649,-111.045006
593,7/13/12,DEMOLITION PERMIT,APPROVED,45.672568,-111.054258
594,7/11/12,RES ALTERATION,APPROVED,45.674973,-111.092701
595,7/5/12,RES SINGLE FAMILY DWELLING,APPROVED,45.704173,-111.004458
596,7/5/12,RES SINGLE FAMILY DWELLING,APPROVED,45.703453,-111.004291
597,6/28/12,RES ALTERATION,APPROVED,45.678069,-111.023202
598,6/25/12,COMMERCIAL REROOF,APPROVED,45.679052,-111.045789
599,6/25/12,RES SINGLE FAMILY DWELLING,APPROVED,45.642134,-111.073592
600,6/18/12,RES ALTERATION,APPROVED,45.681574,-111.040449
601,2/18/14,SIGN PERMIT,APPROVED,45.679056,-111.033565
602,2/18/14,SIGN PERMIT,APPROVED,45.673353,-111.092416
603,6/14/12,RESIDENTIAL REROOF,APPROVED,45.675885,-111.076923
604,6/13/12,COMM TENANT IMPROVEMENT,APPROVED,45.673635,-111.077318
605,6/8/12,COMM TENANT IMPROVEMENT,APPROVED,45.694172,-111.048242
606,6/8/12,RESIDENTIAL REROOF,APPROVED,45.685507,-111.088686
607,6/7/12,RES SINGLE FAMILY DWELLING,APPROVED,45.666859,-111.107849
608,6/6/12,COMMERCIAL REROOF,APPROVED,45.679595,-111.037854
609,6/4/12,RESIDENTIAL REROOF,APPROVED,45.69136,-111.086654
610,5/31/12,RES ALTERATION,APPROVED,45.662139,-111.014929
611,11/8/13,SIGN PERMIT,APPROVED,45.696237,-111.060382
612,5/30/12,RES SINGLE FAMILY DWELLING,APPROVED,45.661597,-111.026122
613,5/11/12,RESIDENTIAL REROOF,APPROVED,45.691642,-111.067492
614,4/8/14,COMM TENANT IMPROVEMENT,APPROVED,45.679595,-111.037533
615,5/8/12,RESIDENTIAL REROOF,APPROVED,45.705882,-111.020143
616,11/8/13,DEMOLITION PERMIT,APPROVED,45.680491,-111.048037
617,5/8/12,RES SINGLE FAMILY DWELLING,APPROVED,45.702193,-111.008555
618,5/4/12,ELECTRIC ONLY,APPROVED,45.70336,-111.029315
619,4/27/12,RESIDENTIAL REROOF,APPROVED,45.678152,-111.045544
620,4/25/12,MECHANICAL ONLY,APPROVED,45.669606,-111.030106
621,11/7/13,PLUMBING ONLY,APPROVED,45.686508,-111.07329
622,4/19/12,RES SINGLE FAMILY DWELLING,APPROVED,45.644656,-111.070772
623,4/13/12,RES ALTERATION,APPROVED,45.65322,-111.043419
624,4/7/14,RESIDENTIAL REROOF,APPROVED,45.681363,-111.094086
625,4/10/12,RES ALTERATION,APPROVED,45.675541,-111.047134
626,11/7/13,PLUMBING ONLY,APPROVED,45.680828,-111.086753
627,4/6/12,RES ATTACHED SFD,APPROVED,45.687758,-111.087624
628,4/4/12,"RES TRIPLEX, FOURPLEX",APPROVED,45.646113,-111.032544
629,4/3/12,RES ALTERATION,APPROVED,45.685358,-111.03041
630,3/30/12,COMMERCIAL REROOF,APPROVED,45.680676,-111.035171
631,2/18/14,RES SINGLE FAMILY DWELLING,APPROVED,45.664837,-111.026214
632,2/18/14,RES SINGLE FAMILY DWELLING,APPROVED,45.663217,-111.024942
633,11/7/13,SIGN PERMIT,APPROVED,45.679686,-111.03517
634,3/30/12,RES DUPLEX (2 UNITS),APPROVED,45.67569,-111.096747
635,3/19/12,COMM TENANT IMPROVEMENT,APPROVED,45.687873,-111.045796
636,11/7/13,COMM TENANT IMPROVEMENT,APPROVED,45.678605,-111.038945
637,3/6/12,RES SINGLE FAMILY DWELLING,APPROVED,45.702333,-111.096472
638,1/5/04,ELECTRIC ONLY,APPROVED,45.682204,-111.041618
639,3/5/12,RES SINGLE FAMILY DWELLING,APPROVED,45.668389,-111.107981
640,2/9/12,COMM TENANT IMPROVEMENT,APPROVED,45.679686,-111.035915
641,2/14/14,RES SINGLE FAMILY DWELLING,APPROVED,45.701159,-111.100593
642,2/14/14,RES ALTERATION,APPROVED,45.674553,-111.042768
643,2/3/12,RES SINGLE FAMILY DWELLING,APPROVED,45.690998,-111.08813
644,1/10/12,COMM TENANT IMPROVEMENT,APPROVED,45.70363,-111.026322
645,1/3/12,RES ADDITION,APPROVED,45.673922,-111.044963
646,12/7/11,MECHANICAL ONLY,APPROVED,45.672573,-111.040507
647,11/28/11,PLUMBING ONLY,APPROVED,45.687683,-111.066447
648,11/4/11,ELECTRIC ONLY,APPROVED,45.677789,-111.051566
649,11/4/11,COMM TENANT IMPROVEMENT,APPROVED,45.672923,-111.06372
650,11/7/13,RES SINGLE FAMILY DWELLING,APPROVED,45.636482,-111.033924
651,11/2/11,COMM TENANT IMPROVEMENT,APPROVED,45.682299,-111.021958
652,10/21/11,RESIDENTIAL REROOF,APPROVED,45.68813,-111.071469
653,10/18/11,RESIDENTIAL REROOF,APPROVED,45.678152,-111.046405
654,5/16/03,RES ALTERATION,APPROVED,45.677792,-111.045557
655,2/14/14,RES SINGLE FAMILY DWELLING,APPROVED,45.670459,-111.108691
656,10/17/11,COMMERCIAL REROOF,APPROVED,45.694629,-111.028321
657,10/17/11,RESIDENTIAL REROOF,APPROVED,45.681843,-111.043557
658,10/11/11,RESIDENTIAL REROOF,APPROVED,45.692719,-111.073581
659,10/10/11,COMM OTHER NON-RESIDENTIAL BLD,APPROVED,45.685251,-111.068203
660,10/6/11,SIGN PERMIT,APPROVED,45.686433,-111.045846
661,10/5/11,COMMERCIAL REROOF,APPROVED,45.67357,-111.007074
662,10/5/11,RES ALTERATION,APPROVED,45.652321,-111.040685
663,9/26/11,COMMERCIAL REROOF,APPROVED,45.702008,-111.034838
664,9/26/11,MECHANICAL ONLY,APPROVED,45.67321,-111.013019
665,2/13/14,MECHANICAL ONLY,APPROVED,45.650338,-111.047793
666,2/12/14,RES SINGLE FAMILY DWELLING,APPROVED,45.698112,-111.084378
667,9/23/11,COMMERCIAL REROOF,APPROVED,45.679687,-111.030972
668,9/23/11,COMMERCIAL REROOF,APPROVED,45.678695,-111.038123
669,9/21/11,COMM TENANT IMPROVEMENT,APPROVED,45.682386,-111.036893
670,9/15/11,COMMERCIAL REROOF,APPROVED,45.683085,-111.077279
671,9/14/11,RESIDENTIAL REROOF,APPROVED,45.646375,-111.053603
672,9/12/11,RESIDENTIAL REROOF,APPROVED,45.685355,-111.038513
673,2/12/14,RES GARAGES & CARPORTS,APPROVED,45.698112,-111.084378
674,9/12/11,COMMERCIAL REROOF,APPROVED,45.679148,-111.026516
675,2/12/14,COMM TENANT IMPROVEMENT,APPROVED,45.693804,-111.064412
676,3/10/14,COMM TENANT IMPROVEMENT,APPROVED,45.670576,-111.074309
677,9/12/11,RESIDENTIAL REROOF,APPROVED,45.677523,-111.042719
678,3/7/14,RES ALTERATION,APPROVED,45.682746,-111.036662
679,1/27/03,ELECTRIC ONLY,APPROVED,45.686335,-111.061552
680,9/7/11,RES SINGLE FAMILY DWELLING,APPROVED,45.688645,-111.104128
681,9/2/11,SEWER ONLY PERMIT,APPROVED,45.674196,-111.033049
682,3/21/14,COMM TENANT IMPROVEMENT,APPROVED,45.672172,-111.105651
683,11/6/13,SIGN PERMIT,APPROVED,45.678067,-111.031715
684,8/26/11,COMMERCIAL REROOF,APPROVED,45.686439,-111.02675
685,11/6/13,RES ALTERATION,APPROVED,45.672933,-111.04052
686,11/5/13,COMM TENANT IMPROVEMENT,APPROVED,45.71522,-111.0746
687,8/22/11,COMMERCIAL REROOF,APPROVED,45.67959,-111.050695
688,11/5/13,COMMERCIAL REROOF,APPROVED,45.695696,-111.061858
689,8/16/11,COMMERCIAL REROOF,APPROVED,45.688057,-111.034123
690,8/16/11,COMMERCIAL REROOF,APPROVED,45.679597,-111.032243
691,8/15/11,RESIDENTIAL REROOF,APPROVED,45.675452,-111.044207
692,8/9/11,COMMERCIAL REROOF,APPROVED,45.673893,-111.093033
693,8/9/11,COMMERCIAL REROOF,APPROVED,45.673353,-111.093045
694,11/5/13,RES ALTERATION,APPROVED,45.661508,-111.019678
695,8/8/11,COMMERCIAL REROOF,APPROVED,45.691381,-111.050166
696,3/20/14,COMM TENANT IMPROVEMENT,APPROVED,45.696696,-111.038534
697,8/5/11,COMMERCIAL REROOF,APPROVED,45.711705,-111.082201
698,5/21/03,RES GARAGES & CARPORTS,APPROVED,45.651156,-111.025694
699,8/3/11,COMMERCIAL REROOF,APPROVED,45.693533,-111.06734
700,11/4/13,SEWER ONLY PERMIT,APPROVED,45.686156,-111.05996
701,3/28/14,RES ALTERATION,APPROVED,45.674903,-111.0643
702,3/28/14,RES ALTERATION,APPROVED,45.672568,-111.053564
703,11/4/13,COMM TENANT IMPROVEMENT,APPROVED,45.677794,-111.040485
704,8/3/11,COMM TENANT IMPROVEMENT,APPROVED,45.680306,-111.059466
705,7/25/11,COMMERCIAL REROOF,APPROVED,45.673268,-111.086857
706,3/3/03,RES ADDITION,APPROVED,45.685347,-111.059176
707,7/22/11,PLUMBING ONLY,APPROVED,45.673565,-111.037067
708,7/21/11,COMMERCIAL REROOF,APPROVED,45.678965,-111.036711
709,7/19/11,COMMERCIAL REROOF,APPROVED,45.673278,-111.07258
710,7/14/11,RESIDENTIAL REROOF,APPROVED,45.690019,-111.072152
711,3/7/14,RES ALTERATION,APPROVED,45.682746,-111.036662
712,7/11/11,COMMERCIAL REROOF,APPROVED,45.67724,-111.070107
713,7/8/11,ELECTRIC ONLY,APPROVED,45.683372,-111.046974
714,7/8/11,RESIDENTIAL REROOF,APPROVED,45.678151,-111.048498
715,7/7/11,RESIDENTIAL REROOF,APPROVED,45.689026,-111.077583
716,7/6/11,RESIDENTIAL REROOF,APPROVED,45.676529,-111.052156
